profile,type,REGION,time,price
solar,green,VIC,1/11/2026,33.8
wind,Energy,NSW,1/11/2026,73.2
wind,Energy,QLD,1/11/2026,81.8
wind,Energy,SA,1/11/2026,30.8
wind,Energy,VIC,1/11/2026,40
wind,green,NSW,1/11/2026,33.8
wind,green,QLD,1/11/2026,33.8
wind,green,SA,1/11/2026,33.8
wind,green,VIC,1/11/2026,33.8
baseload,green,NSW,1/11/2026,33.8
baseload,green,QLD,1/11/2026,33.8
baseload,green,SA,1/11/2026,33.8
baseload,green,VIC,1/11/2026,33.8
baseload,Energy,NSW,1/12/2026,73.1
baseload,Energy,QLD,1/12/2026,84.6
baseload,Energy,SA,1/12/2026,124.4
baseload,Energy,VIC,1/12/2026,84.3
solar,Energy,NSW,1/12/2026,46.5
solar,Energy,QLD,1/12/2026,41.6
solar,Energy,SA,1/12/2026,97.3
solar,Energy,VIC,1/12/2026,53.8
solar,green,NSW,1/12/2026,33.8
solar,green,QLD,1/12/2026,33.8
solar,green,SA,1/12/2026,33.8
solar,green,VIC,1/12/2026,33.8
wind,Energy,NSW,1/12/2026,74.1
wind,Energy,QLD,1/12/2026,88
wind,Energy,SA,1/12/2026,81.1
wind,Energy,VIC,1/12/2026,66.8
wind,green,NSW,1/12/2026,33.8
wind,green,QLD,1/12/2026,33.8
wind,green,SA,1/12/2026,33.8
wind,green,VIC,1/12/2026,33.8
baseload,green,NSW,1/12/2026,33.8
baseload,green,QLD,1/12/2026,33.8
baseload,green,SA,1/12/2026,33.8
baseload,green,VIC,1/12/2026,33.8
baseload,Energy,NSW,1/01/2027,70.1
baseload,Energy,QLD,1/01/2027,82.9
baseload,Energy,SA,1/01/2027,74.2
baseload,Energy,VIC,1/01/2027,80.7
solar,Energy,NSW,1/01/2027,41.8
solar,Energy,QLD,1/01/2027,56.7
solar,Energy,SA,1/01/2027,50.5
solar,Energy,VIC,1/01/2027,59.4
solar,green,NSW,1/01/2027,29.4
solar,green,QLD,1/01/2027,29.4
solar,green,SA,1/01/2027,29.4
solar,green,VIC,1/01/2027,29.4
wind,Energy,NSW,1/01/2027,66.2
wind,Energy,QLD,1/01/2027,85
wind,Energy,SA,1/01/2027,56.2
wind,Energy,VIC,1/01/2027,68.1
wind,green,NSW,1/01/2027,29.4
wind,green,QLD,1/01/2027,29.4
wind,green,SA,1/01/2027,29.4
wind,green,VIC,1/01/2027,29.4
baseload,green,NSW,1/01/2027,29.4
baseload,green,QLD,1/01/2027,29.4
baseload,green,SA,1/01/2027,29.4
baseload,green,VIC,1/01/2027,29.4
baseload,Energy,NSW,1/02/2027,69.5
baseload,Energy,QLD,1/02/2027,68.5
baseload,Energy,SA,1/02/2027,63
baseload,Energy,VIC,1/02/2027,76.2
solar,Energy,NSW,1/02/2027,43.8
solar,Energy,QLD,1/02/2027,33.8
solar,Energy,SA,1/02/2027,43.7
solar,Energy,VIC,1/02/2027,53.6
solar,green,NSW,1/02/2027,29.4
solar,green,QLD,1/02/2027,29.4
solar,green,SA,1/02/2027,29.4
solar,green,VIC,1/02/2027,29.4
wind,Energy,NSW,1/02/2027,69.3
wind,Energy,QLD,1/02/2027,65.4
wind,Energy,SA,1/02/2027,51.6
wind,Energy,VIC,1/02/2027,63.6
wind,green,NSW,1/02/2027,29.4
wind,green,QLD,1/02/2027,29.4
wind,green,SA,1/02/2027,29.4
wind,green,VIC,1/02/2027,29.4
baseload,green,NSW,1/02/2027,29.4
baseload,green,QLD,1/02/2027,29.4
baseload,green,SA,1/02/2027,29.4
baseload,green,VIC,1/02/2027,29.4
baseload,Energy,NSW,1/03/2027,93.6
baseload,Energy,QLD,1/03/2027,95.1
baseload,Energy,SA,1/03/2027,138.4
baseload,Energy,VIC,1/03/2027,103.6
solar,Energy,NSW,1/03/2027,66.6
solar,Energy,QLD,1/03/2027,55.8
solar,Energy,SA,1/03/2027,96.5
solar,Energy,VIC,1/03/2027,78.2
solar,green,NSW,1/03/2027,29.4
solar,green,QLD,1/03/2027,29.4
solar,green,SA,1/03/2027,29.4
solar,green,VIC,1/03/2027,29.4
wind,Energy,NSW,1/03/2027,93.3
wind,Energy,QLD,1/03/2027,101.6
wind,Energy,SA,1/03/2027,101.5
wind,Energy,VIC,1/03/2027,92.3
wind,green,NSW,1/03/2027,29.4
wind,green,QLD,1/03/2027,29.4
wind,green,SA,1/03/2027,29.4
wind,green,VIC,1/03/2027,29.4
baseload,green,NSW,1/03/2027,29.4
baseload,green,QLD,1/03/2027,29.4
baseload,green,SA,1/03/2027,29.4
baseload,green,VIC,1/03/2027,29.4
baseload,Energy,NSW,1/04/2027,83.6
baseload,Energy,QLD,1/04/2027,69.3
baseload,Energy,SA,1/04/2027,86.6
baseload,Energy,VIC,1/04/2027,71.9
solar,Energy,NSW,1/04/2027,40.3
solar,Energy,QLD,1/04/2027,22.7
solar,Energy,SA,1/04/2027,52.5
solar,Energy,VIC,1/04/2027,34.8
solar,green,NSW,1/04/2027,29.4
solar,green,QLD,1/04/2027,29.4
solar,green,SA,1/04/2027,29.4
solar,green,VIC,1/04/2027,29.4
wind,Energy,NSW,1/04/2027,81
wind,Energy,QLD,1/04/2027,65
wind,Energy,SA,1/04/2027,68
wind,Energy,VIC,1/04/2027,51.4
wind,green,NSW,1/04/2027,29.4
wind,green,QLD,1/04/2027,29.4
wind,green,SA,1/04/2027,29.4
wind,green,VIC,1/04/2027,29.4
baseload,green,NSW,1/04/2027,29.4
baseload,green,QLD,1/04/2027,29.4
baseload,green,SA,1/04/2027,29.4
baseload,green,VIC,1/04/2027,29.4
baseload,Energy,NSW,1/05/2027,79.8
baseload,Energy,QLD,1/05/2027,75.6
baseload,Energy,SA,1/05/2027,47.3
baseload,Energy,VIC,1/05/2027,32.2
solar,Energy,NSW,1/05/2027,31.3
solar,Energy,QLD,1/05/2027,24
solar,Energy,SA,1/05/2027,15.6
solar,Energy,VIC,1/05/2027,0.1
solar,green,NSW,1/05/2027,29.4
solar,green,QLD,1/05/2027,29.4
solar,green,SA,1/05/2027,29.4
solar,green,VIC,1/05/2027,29.4
wind,Energy,NSW,1/05/2027,78.7
wind,Energy,QLD,1/05/2027,78.6
wind,Energy,SA,1/05/2027,22.1
wind,Energy,VIC,1/05/2027,13
wind,green,NSW,1/05/2027,29.4
wind,green,QLD,1/05/2027,29.4
wind,green,SA,1/05/2027,29.4
wind,green,VIC,1/05/2027,29.4
baseload,green,NSW,1/05/2027,29.4
baseload,green,QLD,1/05/2027,29.4
baseload,green,SA,1/05/2027,29.4
baseload,green,VIC,1/05/2027,29.4
baseload,Energy,NSW,1/06/2027,126.6
baseload,Energy,QLD,1/06/2027,129.2
baseload,Energy,SA,1/06/2027,132.1
baseload,Energy,VIC,1/06/2027,123.8
solar,Energy,NSW,1/06/2027,82.6
solar,Energy,QLD,1/06/2027,67.4
solar,Energy,SA,1/06/2027,108.4
solar,Energy,VIC,1/06/2027,111.8
solar,green,NSW,1/06/2027,29.4
solar,green,QLD,1/06/2027,29.4
solar,green,SA,1/06/2027,29.4
solar,green,VIC,1/06/2027,29.4
wind,Energy,NSW,1/06/2027,115.5
wind,Energy,QLD,1/06/2027,119.8
wind,Energy,SA,1/06/2027,76.7
wind,Energy,VIC,1/06/2027,99.7
wind,green,NSW,1/06/2027,29.4
wind,green,QLD,1/06/2027,29.4
wind,green,SA,1/06/2027,29.4
wind,green,VIC,1/06/2027,29.4
baseload,green,NSW,1/06/2027,29.4
baseload,green,QLD,1/06/2027,29.4
baseload,green,SA,1/06/2027,29.4
baseload,green,VIC,1/06/2027,29.4
baseload,Energy,NSW,1/07/2027,151.4
baseload,Energy,QLD,1/07/2027,70.5
baseload,Energy,SA,1/07/2027,122.6
baseload,Energy,VIC,1/07/2027,94.3
solar,Energy,NSW,1/07/2027,67.8
solar,Energy,QLD,1/07/2027,11.8
solar,Energy,SA,1/07/2027,78
solar,Energy,VIC,1/07/2027,69.7
solar,green,NSW,1/07/2027,29.4
solar,green,QLD,1/07/2027,29.4
solar,green,SA,1/07/2027,29.4
solar,green,VIC,1/07/2027,29.4
wind,Energy,NSW,1/07/2027,129.1
wind,Energy,QLD,1/07/2027,69.1
wind,Energy,SA,1/07/2027,82.8
wind,Energy,VIC,1/07/2027,68.3
wind,green,NSW,1/07/2027,29.4
wind,green,QLD,1/07/2027,29.4
wind,green,SA,1/07/2027,29.4
wind,green,VIC,1/07/2027,29.4
baseload,green,NSW,1/07/2027,29.4
baseload,green,QLD,1/07/2027,29.4
baseload,green,SA,1/07/2027,29.4
baseload,green,VIC,1/07/2027,29.4
baseload,Energy,NSW,1/08/2027,113.8
baseload,Energy,QLD,1/08/2027,73
baseload,Energy,SA,1/08/2027,137.3
baseload,Energy,VIC,1/08/2027,97.4
solar,Energy,NSW,1/08/2027,73.3
solar,Energy,QLD,1/08/2027,13.7
solar,Energy,SA,1/08/2027,102
solar,Energy,VIC,1/08/2027,62.9
solar,green,NSW,1/08/2027,29.4
solar,green,QLD,1/08/2027,29.4
solar,green,SA,1/08/2027,29.4
solar,green,VIC,1/08/2027,29.4
wind,Energy,NSW,1/08/2027,108.3
wind,Energy,QLD,1/08/2027,76.1
wind,Energy,SA,1/08/2027,88.2
wind,Energy,VIC,1/08/2027,63.5
wind,green,NSW,1/08/2027,29.4
wind,green,QLD,1/08/2027,29.4
wind,green,SA,1/08/2027,29.4
wind,green,VIC,1/08/2027,29.4
baseload,green,NSW,1/08/2027,29.4
baseload,green,QLD,1/08/2027,29.4
baseload,green,SA,1/08/2027,29.4
baseload,green,VIC,1/08/2027,29.4
baseload,Energy,NSW,1/09/2027,94.2
baseload,Energy,QLD,1/09/2027,69.3
baseload,Energy,SA,1/09/2027,70.7
baseload,Energy,VIC,1/09/2027,80.5
solar,Energy,NSW,1/09/2027,47.6
solar,Energy,QLD,1/09/2027,8.1
solar,Energy,SA,1/09/2027,30.3
solar,Energy,VIC,1/09/2027,36.8
solar,green,NSW,1/09/2027,29.4
solar,green,QLD,1/09/2027,29.4
solar,green,SA,1/09/2027,29.4
solar,green,VIC,1/09/2027,29.4
wind,Energy,NSW,1/09/2027,95.2
wind,Energy,QLD,1/09/2027,75
wind,Energy,SA,1/09/2027,59
wind,Energy,VIC,1/09/2027,58.1
wind,green,NSW,1/09/2027,29.4
wind,green,QLD,1/09/2027,29.4
wind,green,SA,1/09/2027,29.4
wind,green,VIC,1/09/2027,29.4
baseload,green,NSW,1/09/2027,29.4
baseload,green,QLD,1/09/2027,29.4
baseload,green,SA,1/09/2027,29.4
baseload,green,VIC,1/09/2027,29.4
baseload,Energy,NSW,1/10/2027,83.1
baseload,Energy,QLD,1/10/2027,74.2
baseload,Energy,SA,1/10/2027,56.8
baseload,Energy,VIC,1/10/2027,66.2
solar,Energy,NSW,1/10/2027,48.9
solar,Energy,QLD,1/10/2027,13.1
solar,Energy,SA,1/10/2027,17
solar,Energy,VIC,1/10/2027,31.4
solar,green,NSW,1/10/2027,29.4
solar,green,QLD,1/10/2027,29.4
solar,green,SA,1/10/2027,29.4
solar,green,VIC,1/10/2027,29.4
wind,Energy,NSW,1/10/2027,82.3
wind,Energy,QLD,1/10/2027,76.3
wind,Energy,SA,1/10/2027,48.4
wind,Energy,VIC,1/10/2027,47.5
wind,green,NSW,1/10/2027,29.4
wind,green,QLD,1/10/2027,29.4
wind,green,SA,1/10/2027,29.4
wind,green,VIC,1/10/2027,29.4
baseload,green,NSW,1/10/2027,29.4
baseload,green,QLD,1/10/2027,29.4
baseload,green,SA,1/10/2027,29.4
baseload,green,VIC,1/10/2027,29.4
baseload,Energy,NSW,1/11/2027,78.7
baseload,Energy,QLD,1/11/2027,76.8
baseload,Energy,SA,1/11/2027,60.3
baseload,Energy,VIC,1/11/2027,63.3
solar,Energy,NSW,1/11/2027,46.1
solar,Energy,QLD,1/11/2027,43
solar,Energy,SA,1/11/2027,27.8
solar,Energy,VIC,1/11/2027,29.9
solar,green,NSW,1/11/2027,29.4
solar,green,QLD,1/11/2027,29.4
solar,green,SA,1/11/2027,29.4
solar,green,VIC,1/11/2027,29.4
wind,Energy,NSW,1/11/2027,76.9
wind,Energy,QLD,1/11/2027,84.7
wind,Energy,SA,1/11/2027,53.6
wind,Energy,VIC,1/11/2027,47.9
wind,green,NSW,1/11/2027,29.4
wind,green,QLD,1/11/2027,29.4
wind,green,SA,1/11/2027,29.4
wind,green,VIC,1/11/2027,29.4
baseload,green,NSW,1/11/2027,29.4
baseload,green,QLD,1/11/2027,29.4
baseload,green,SA,1/11/2027,29.4
baseload,green,VIC,1/11/2027,29.4
baseload,Energy,NSW,1/12/2027,74.4
baseload,Energy,QLD,1/12/2027,81
baseload,Energy,SA,1/12/2027,91.8
baseload,Energy,VIC,1/12/2027,97.5
solar,Energy,NSW,1/12/2027,49.4
solar,Energy,QLD,1/12/2027,45.3
solar,Energy,SA,1/12/2027,61.3
solar,Energy,VIC,1/12/2027,53.5
solar,green,NSW,1/12/2027,29.4
solar,green,QLD,1/12/2027,29.4
solar,green,SA,1/12/2027,29.4
solar,green,VIC,1/12/2027,29.4
wind,Energy,NSW,1/12/2027,74.7
wind,Energy,QLD,1/12/2027,82.9
wind,Energy,SA,1/12/2027,74.5
wind,Energy,VIC,1/12/2027,80.7
wind,green,NSW,1/12/2027,29.4
wind,green,QLD,1/12/2027,29.4
wind,green,SA,1/12/2027,29.4
wind,green,VIC,1/12/2027,29.4
baseload,green,NSW,1/12/2027,29.4
baseload,green,QLD,1/12/2027,29.4
baseload,green,SA,1/12/2027,29.4
baseload,green,VIC,1/12/2027,29.4
baseload,Energy,NSW,1/01/2028,73.6
baseload,Energy,QLD,1/01/2028,80.1
baseload,Energy,SA,1/01/2028,78.4
baseload,Energy,VIC,1/01/2028,90.5
solar,Energy,NSW,1/01/2028,50.9
solar,Energy,QLD,1/01/2028,51.9
solar,Energy,SA,1/01/2028,60.9
solar,Energy,VIC,1/01/2028,69.5
solar,green,NSW,1/01/2028,24.9
solar,green,QLD,1/01/2028,24.9
solar,green,SA,1/01/2028,24.9
solar,green,VIC,1/01/2028,24.9
wind,Energy,NSW,1/01/2028,70.4
wind,Energy,QLD,1/01/2028,83.3
wind,Energy,SA,1/01/2028,69.4
wind,Energy,VIC,1/01/2028,80.2
wind,green,NSW,1/01/2028,24.9
wind,green,QLD,1/01/2028,24.9
wind,green,SA,1/01/2028,24.9
wind,green,VIC,1/01/2028,24.9
baseload,green,NSW,1/01/2028,24.9
baseload,green,QLD,1/01/2028,24.9
baseload,green,SA,1/01/2028,24.9
baseload,green,VIC,1/01/2028,24.9
baseload,Energy,NSW,1/02/2028,76.7
baseload,Energy,QLD,1/02/2028,83.2
baseload,Energy,SA,1/02/2028,61.9
baseload,Energy,VIC,1/02/2028,97.3
solar,Energy,NSW,1/02/2028,50.2
solar,Energy,QLD,1/02/2028,33.4
solar,Energy,SA,1/02/2028,39.3
solar,Energy,VIC,1/02/2028,59.6
solar,green,NSW,1/02/2028,24.9
solar,green,QLD,1/02/2028,24.9
solar,green,SA,1/02/2028,24.9
solar,green,VIC,1/02/2028,24.9
wind,Energy,NSW,1/02/2028,76.4
wind,Energy,QLD,1/02/2028,83.7
wind,Energy,SA,1/02/2028,55.7
wind,Energy,VIC,1/02/2028,85.6
wind,green,NSW,1/02/2028,24.9
wind,green,QLD,1/02/2028,24.9
wind,green,SA,1/02/2028,24.9
wind,green,VIC,1/02/2028,24.9
baseload,green,NSW,1/02/2028,24.9
baseload,green,QLD,1/02/2028,24.9
baseload,green,SA,1/02/2028,24.9
baseload,green,VIC,1/02/2028,24.9
baseload,Energy,NSW,1/03/2028,101.8
baseload,Energy,QLD,1/03/2028,84.7
baseload,Energy,SA,1/03/2028,107.9
baseload,Energy,VIC,1/03/2028,121.2
solar,Energy,NSW,1/03/2028,75.4
solar,Energy,QLD,1/03/2028,49.8
solar,Energy,SA,1/03/2028,62.3
solar,Energy,VIC,1/03/2028,86.7
solar,green,NSW,1/03/2028,24.9
solar,green,QLD,1/03/2028,24.9
solar,green,SA,1/03/2028,24.9
solar,green,VIC,1/03/2028,24.9
wind,Energy,NSW,1/03/2028,103
wind,Energy,QLD,1/03/2028,89.5
wind,Energy,SA,1/03/2028,94.1
wind,Energy,VIC,1/03/2028,109.9
wind,green,NSW,1/03/2028,24.9
wind,green,QLD,1/03/2028,24.9
wind,green,SA,1/03/2028,24.9
wind,green,VIC,1/03/2028,24.9
baseload,green,NSW,1/03/2028,24.9
baseload,green,QLD,1/03/2028,24.9
baseload,green,SA,1/03/2028,24.9
baseload,green,VIC,1/03/2028,24.9
baseload,Energy,NSW,1/04/2028,86.1
baseload,Energy,QLD,1/04/2028,76.5
baseload,Energy,SA,1/04/2028,74.4
baseload,Energy,VIC,1/04/2028,72.9
solar,Energy,NSW,1/04/2028,43.8
solar,Energy,QLD,1/04/2028,21.8
solar,Energy,SA,1/04/2028,39.4
solar,Energy,VIC,1/04/2028,37.1
solar,green,NSW,1/04/2028,24.9
solar,green,QLD,1/04/2028,24.9
solar,green,SA,1/04/2028,24.9
solar,green,VIC,1/04/2028,24.9
wind,Energy,NSW,1/04/2028,87.6
wind,Energy,QLD,1/04/2028,73.2
wind,Energy,SA,1/04/2028,63.7
wind,Energy,VIC,1/04/2028,54.3
wind,green,NSW,1/04/2028,24.9
wind,green,QLD,1/04/2028,24.9
wind,green,SA,1/04/2028,24.9
wind,green,VIC,1/04/2028,24.9
baseload,green,NSW,1/04/2028,24.9
baseload,green,QLD,1/04/2028,24.9
baseload,green,SA,1/04/2028,24.9
baseload,green,VIC,1/04/2028,24.9
baseload,Energy,NSW,1/05/2028,95
baseload,Energy,QLD,1/05/2028,81.2
baseload,Energy,SA,1/05/2028,62.5
baseload,Energy,VIC,1/05/2028,46.9
solar,Energy,NSW,1/05/2028,39.3
solar,Energy,QLD,1/05/2028,29.9
solar,Energy,SA,1/05/2028,27.6
solar,Energy,VIC,1/05/2028,13.8
solar,green,NSW,1/05/2028,24.9
solar,green,QLD,1/05/2028,24.9
solar,green,SA,1/05/2028,24.9
solar,green,VIC,1/05/2028,24.9
wind,Energy,NSW,1/05/2028,90.5
wind,Energy,QLD,1/05/2028,80.7
wind,Energy,SA,1/05/2028,49.1
wind,Energy,VIC,1/05/2028,26.1
wind,green,NSW,1/05/2028,24.9
wind,green,QLD,1/05/2028,24.9
wind,green,SA,1/05/2028,24.9
wind,green,VIC,1/05/2028,24.9
baseload,green,NSW,1/05/2028,24.9
baseload,green,QLD,1/05/2028,24.9
baseload,green,SA,1/05/2028,24.9
baseload,green,VIC,1/05/2028,24.9
baseload,Energy,NSW,1/06/2028,142.4
baseload,Energy,QLD,1/06/2028,130.9
baseload,Energy,SA,1/06/2028,108.4
baseload,Energy,VIC,1/06/2028,110.4
solar,Energy,NSW,1/06/2028,98.3
solar,Energy,QLD,1/06/2028,82.2
solar,Energy,SA,1/06/2028,81.8
solar,Energy,VIC,1/06/2028,85.5
solar,green,NSW,1/06/2028,24.9
solar,green,QLD,1/06/2028,24.9
solar,green,SA,1/06/2028,24.9
solar,green,VIC,1/06/2028,24.9
wind,Energy,NSW,1/06/2028,128.1
wind,Energy,QLD,1/06/2028,116.5
wind,Energy,SA,1/06/2028,82.6
wind,Energy,VIC,1/06/2028,91.3
wind,green,NSW,1/06/2028,24.9
wind,green,QLD,1/06/2028,24.9
wind,green,SA,1/06/2028,24.9
wind,green,VIC,1/06/2028,24.9
baseload,green,NSW,1/06/2028,24.9
baseload,green,QLD,1/06/2028,24.9
baseload,green,SA,1/06/2028,24.9
baseload,green,VIC,1/06/2028,24.9
baseload,Energy,NSW,1/07/2028,134
baseload,Energy,QLD,1/07/2028,88.8
baseload,Energy,SA,1/07/2028,147.5
baseload,Energy,VIC,1/07/2028,133.4
solar,Energy,NSW,1/07/2028,70.6
solar,Energy,QLD,1/07/2028,11.7
solar,Energy,SA,1/07/2028,111.6
solar,Energy,VIC,1/07/2028,80.3
solar,green,NSW,1/07/2028,24.9
solar,green,QLD,1/07/2028,24.9
solar,green,SA,1/07/2028,24.9
solar,green,VIC,1/07/2028,24.9
wind,Energy,NSW,1/07/2028,117.2
wind,Energy,QLD,1/07/2028,80.9
wind,Energy,SA,1/07/2028,107
wind,Energy,VIC,1/07/2028,92.9
wind,green,NSW,1/07/2028,24.9
wind,green,QLD,1/07/2028,24.9
wind,green,SA,1/07/2028,24.9
wind,green,VIC,1/07/2028,24.9
baseload,green,NSW,1/07/2028,24.9
baseload,green,QLD,1/07/2028,24.9
baseload,green,SA,1/07/2028,24.9
baseload,green,VIC,1/07/2028,24.9
baseload,Energy,NSW,1/08/2028,140
baseload,Energy,QLD,1/08/2028,65.9
baseload,Energy,SA,1/08/2028,129.8
baseload,Energy,VIC,1/08/2028,131
solar,Energy,NSW,1/08/2028,67.9
solar,Energy,QLD,1/08/2028,9.7
solar,Energy,SA,1/08/2028,82.2
solar,Energy,VIC,1/08/2028,78.1
solar,green,NSW,1/08/2028,24.9
solar,green,QLD,1/08/2028,24.9
solar,green,SA,1/08/2028,24.9
solar,green,VIC,1/08/2028,24.9
wind,Energy,NSW,1/08/2028,119.3
wind,Energy,QLD,1/08/2028,68.4
wind,Energy,SA,1/08/2028,88.7
wind,Energy,VIC,1/08/2028,89.8
wind,green,NSW,1/08/2028,24.9
wind,green,QLD,1/08/2028,24.9
wind,green,SA,1/08/2028,24.9
wind,green,VIC,1/08/2028,24.9
baseload,green,NSW,1/08/2028,24.9
baseload,green,QLD,1/08/2028,24.9
baseload,green,SA,1/08/2028,24.9
baseload,green,VIC,1/08/2028,24.9
baseload,Energy,NSW,1/09/2028,91.4
baseload,Energy,QLD,1/09/2028,57.1
baseload,Energy,SA,1/09/2028,75.5
baseload,Energy,VIC,1/09/2028,85.2
solar,Energy,NSW,1/09/2028,36.8
solar,Energy,QLD,1/09/2028,1.1
solar,Energy,SA,1/09/2028,25.4
solar,Energy,VIC,1/09/2028,38.2
solar,green,NSW,1/09/2028,24.9
solar,green,QLD,1/09/2028,24.9
solar,green,SA,1/09/2028,24.9
solar,green,VIC,1/09/2028,24.9
wind,Energy,NSW,1/09/2028,90.1
wind,Energy,QLD,1/09/2028,63.4
wind,Energy,SA,1/09/2028,66.3
wind,Energy,VIC,1/09/2028,63.6
wind,green,NSW,1/09/2028,24.9
wind,green,QLD,1/09/2028,24.9
wind,green,SA,1/09/2028,24.9
wind,green,VIC,1/09/2028,24.9
baseload,green,NSW,1/09/2028,24.9
baseload,green,QLD,1/09/2028,24.9
baseload,green,SA,1/09/2028,24.9
baseload,green,VIC,1/09/2028,24.9
baseload,Energy,NSW,1/10/2028,81.9
baseload,Energy,QLD,1/10/2028,59.2
baseload,Energy,SA,1/10/2028,60.4
baseload,Energy,VIC,1/10/2028,73.8
solar,Energy,NSW,1/10/2028,43.6
solar,Energy,QLD,1/10/2028,11.2
solar,Energy,SA,1/10/2028,23.6
solar,Energy,VIC,1/10/2028,39.8
solar,green,NSW,1/10/2028,24.9
solar,green,QLD,1/10/2028,24.9
solar,green,SA,1/10/2028,24.9
solar,green,VIC,1/10/2028,24.9
wind,Energy,NSW,1/10/2028,81.2
wind,Energy,QLD,1/10/2028,63.2
wind,Energy,SA,1/10/2028,47.9
wind,Energy,VIC,1/10/2028,57.4
wind,green,NSW,1/10/2028,24.9
wind,green,QLD,1/10/2028,24.9
wind,green,SA,1/10/2028,24.9
wind,green,VIC,1/10/2028,24.9
baseload,green,NSW,1/10/2028,24.9
baseload,green,QLD,1/10/2028,24.9
baseload,green,SA,1/10/2028,24.9
baseload,green,VIC,1/10/2028,24.9
baseload,Energy,NSW,1/11/2028,71.4
baseload,Energy,QLD,1/11/2028,72.8
baseload,Energy,SA,1/11/2028,78.9
baseload,Energy,VIC,1/11/2028,69.9
solar,Energy,NSW,1/11/2028,35.5
solar,Energy,QLD,1/11/2028,36.8
solar,Energy,SA,1/11/2028,36.7
solar,Energy,VIC,1/11/2028,29.1
solar,green,NSW,1/11/2028,24.9
solar,green,QLD,1/11/2028,24.9
solar,green,SA,1/11/2028,24.9
solar,green,VIC,1/11/2028,24.9
wind,Energy,NSW,1/11/2028,69.7
wind,Energy,QLD,1/11/2028,80.5
wind,Energy,SA,1/11/2028,63.6
wind,Energy,VIC,1/11/2028,58.4
wind,green,NSW,1/11/2028,24.9
wind,green,QLD,1/11/2028,24.9
wind,green,SA,1/11/2028,24.9
wind,green,VIC,1/11/2028,24.9
baseload,green,NSW,1/11/2028,24.9
baseload,green,QLD,1/11/2028,24.9
baseload,green,SA,1/11/2028,24.9
baseload,green,VIC,1/11/2028,24.9
baseload,Energy,NSW,1/12/2028,71.5
baseload,Energy,QLD,1/12/2028,80.5
baseload,Energy,SA,1/12/2028,92.9
baseload,Energy,VIC,1/12/2028,107.2
solar,Energy,NSW,1/12/2028,39.9
solar,Energy,QLD,1/12/2028,40.9
solar,Energy,SA,1/12/2028,64.6
solar,Energy,VIC,1/12/2028,57.6
solar,green,NSW,1/12/2028,24.9
solar,green,QLD,1/12/2028,24.9
solar,green,SA,1/12/2028,24.9
solar,green,VIC,1/12/2028,24.9
wind,Energy,NSW,1/12/2028,70.5
wind,Energy,QLD,1/12/2028,80.6
wind,Energy,SA,1/12/2028,80.1
wind,Energy,VIC,1/12/2028,86.9
wind,green,NSW,1/12/2028,24.9
wind,green,QLD,1/12/2028,24.9
wind,green,SA,1/12/2028,24.9
wind,green,VIC,1/12/2028,24.9
baseload,green,NSW,1/12/2028,24.9
baseload,green,QLD,1/12/2028,24.9
baseload,green,SA,1/12/2028,24.9
baseload,green,VIC,1/12/2028,24.9
baseload,Energy,NSW,1/01/2029,83.7
baseload,Energy,QLD,1/01/2029,84.1
baseload,Energy,SA,1/01/2029,108.1
baseload,Energy,VIC,1/01/2029,101.1
solar,Energy,NSW,1/01/2029,49
solar,Energy,QLD,1/01/2029,50
solar,Energy,SA,1/01/2029,77.9
solar,Energy,VIC,1/01/2029,74.7
solar,green,NSW,1/01/2029,21.2
solar,green,QLD,1/01/2029,21.2
solar,green,SA,1/01/2029,21.2
solar,green,VIC,1/01/2029,21.2
wind,Energy,NSW,1/01/2029,74.6
wind,Energy,QLD,1/01/2029,87.5
wind,Energy,SA,1/01/2029,90.6
wind,Energy,VIC,1/01/2029,89.9
wind,green,NSW,1/01/2029,21.2
wind,green,QLD,1/01/2029,21.2
wind,green,SA,1/01/2029,21.2
wind,green,VIC,1/01/2029,21.2
baseload,green,NSW,1/01/2029,21.2
baseload,green,QLD,1/01/2029,21.2
baseload,green,SA,1/01/2029,21.2
baseload,green,VIC,1/01/2029,21.2
baseload,Energy,NSW,1/02/2029,81.5
baseload,Energy,QLD,1/02/2029,64.1
baseload,Energy,SA,1/02/2029,68.6
baseload,Energy,VIC,1/02/2029,92
solar,Energy,NSW,1/02/2029,45.4
solar,Energy,QLD,1/02/2029,29.4
solar,Energy,SA,1/02/2029,43.1
solar,Energy,VIC,1/02/2029,62.4
solar,green,NSW,1/02/2029,21.2
solar,green,QLD,1/02/2029,21.2
solar,green,SA,1/02/2029,21.2
solar,green,VIC,1/02/2029,21.2
wind,Energy,NSW,1/02/2029,80
wind,Energy,QLD,1/02/2029,59.5
wind,Energy,SA,1/02/2029,65.2
wind,Energy,VIC,1/02/2029,81.4
wind,green,NSW,1/02/2029,21.2
wind,green,QLD,1/02/2029,21.2
wind,green,SA,1/02/2029,21.2
wind,green,VIC,1/02/2029,21.2
baseload,green,NSW,1/02/2029,21.2
baseload,green,QLD,1/02/2029,21.2
baseload,green,SA,1/02/2029,21.2
baseload,green,VIC,1/02/2029,21.2
baseload,Energy,NSW,1/03/2029,110.9
baseload,Energy,QLD,1/03/2029,90.7
baseload,Energy,SA,1/03/2029,120.6
baseload,Energy,VIC,1/03/2029,130.9
